x,y,z
0.017994 ,  -0.128956 ,  1.049641
0.010996 ,  -0.129956 ,  1.046642
0.005998 ,  -0.130955 ,  1.045643
-0.006998 ,  -0.134954 ,  1.028649
0.001000 ,  -0.126957 ,  1.035646
0.005998 ,  -0.129956 ,  1.037646
-0.001999 ,  -0.136953 ,  1.028649
-0.008997 ,  -0.134954 ,  1.042644
-0.002999 ,  -0.136953 ,  1.042644
-0.012996 ,  -0.135954 ,  1.053640
-0.001000 ,  -0.133954 ,  1.033647
0.003999 ,  -0.135954 ,  1.036646
0.003999 ,  -0.127956 ,  1.036646
0.004998 ,  -0.132955 ,  1.065636
0.004998 ,  -0.132955 ,  1.055639
0.005998 ,  -0.133954 ,  1.047642
0.020993 ,  -0.131955 ,  1.059638
0.014995 ,  -0.131955 ,  1.048642
0.012996 ,  -0.132955 ,  1.048642
0.002999 ,  -0.130955 ,  0.997659
0.007997 ,  -0.131955 ,  1.020651
0.003999 ,  -0.131955 ,  1.035646
0.021992 ,  -0.132955 ,  1.036646
0.010996 ,  -0.132955 ,  1.040645
0.007997 ,  -0.130955 ,  1.045643
0.011996 ,  -0.131955 ,  1.043643
0.004998 ,  -0.130955 ,  1.057639
0.003999 ,  -0.132955 ,  1.052640
0.017994 ,  -0.129956 ,  1.055639
0.019993 ,  -0.128956 ,  1.053640
0.009997 ,  -0.132955 ,  1.049641
0.004998 ,  -0.132955 ,  1.043643
0.014995 ,  -0.126957 ,  1.054640
0.010996 ,  -0.129956 ,  1.047642
0.007997 ,  -0.132955 ,  1.045643
0.020993 ,  -0.124957 ,  1.048642
0.011996 ,  -0.130955 ,  1.045643
0.005998 ,  -0.132955 ,  1.045643
-0.002999 ,  -0.137953 ,  1.027649
0.012996 ,  -0.133954 ,  1.034646
0.006998 ,  -0.133954 ,  1.038645
0.040986 ,  -0.130955 ,  1.041644
0.008997 ,  -0.124957 ,  1.042644
0.008997 ,  -0.129956 ,  1.044643
0.000000 ,  -0.128956 ,  1.082630
0.006998 ,  -0.123958 ,  1.066636
0.007997 ,  -0.129956 ,  1.052640
0.006998 ,  -0.131955 ,  1.046642
0.003999 ,  -0.135954 ,  1.042644
0.004998 ,  -0.131955 ,  1.043643
0.003999 ,  -0.135954 ,  1.044643
-0.003999 ,  -0.131955 ,  0.999658
-0.001000 ,  -0.133954 ,  1.022651
0.003999 ,  -0.134954 ,  1.032647
0.002999 ,  -0.129956 ,  1.012654
-0.005998 ,  -0.130955 ,  1.028649
0.002999 ,  -0.128956 ,  1.037646
0.021992 ,  -0.131955 ,  1.071634
0.001000 ,  -0.135954 ,  1.055639
0.007997 ,  -0.133954 ,  1.050641
0.013995 ,  -0.129956 ,  1.028649
0.002999 ,  -0.136953 ,  1.037646
0.003999 ,  -0.131955 ,  1.041644
0.001999 ,  -0.131955 ,  1.035646
0.013995 ,  -0.132955 ,  1.047642
0.008997 ,  -0.131955 ,  1.049641
0.003999 ,  -0.133954 ,  1.044643
0.014995 ,  -0.126957 ,  1.072633
0.011996 ,  -0.125957 ,  1.058638
0.008997 ,  -0.126957 ,  1.052640
-0.004998 ,  -0.129956 ,  1.063637
0.007997 ,  -0.128956 ,  1.053640
0.006998 ,  -0.133954 ,  1.045643
0.002999 ,  -0.134954 ,  1.051641
0.001000 ,  -0.131955 ,  1.059638
0.003999 ,  -0.132955 ,  1.050641
0.025991 ,  -0.132955 ,  1.046642
0.014995 ,  -0.126957 ,  1.065636
0.007997 ,  -0.130955 ,  1.054640
0.011996 ,  -0.132955 ,  1.065636
0.009997 ,  -0.129956 ,  1.058638
0.007997 ,  -0.131955 ,  1.054640
0.005998 ,  -0.132955 ,  1.046642
0.016994 ,  -0.134954 ,  1.054640
0.009997 ,  -0.129956 ,  1.050641
0.008997 ,  -0.132955 ,  1.049641
0.003999 ,  -0.125957 ,  1.049641
0.014995 ,  -0.130955 ,  1.045643
0.005998 ,  -0.131955 ,  1.037646
0.001000 ,  -0.134954 ,  1.008655
0.002999 ,  -0.134954 ,  1.033647
0.007997 ,  -0.133954 ,  1.039645
-0.015995 ,  -0.133954 ,  1.054640
-0.009997 ,  -0.132955 ,  1.047642
-0.003999 ,  -0.133954 ,  1.046642
-0.005998 ,  -0.130955 ,  1.058638
0.001999 ,  -0.128956 ,  1.022651
0.003999 ,  -0.126957 ,  1.032647
0.001999 ,  -0.129956 ,  1.038645
-0.005998 ,  -0.135954 ,  1.039645
-0.001999 ,  -0.132955 ,  1.043643
0.002999 ,  -0.131955 ,  1.044643
0.013995 ,  -0.126957 ,  1.067635
0.007997 ,  -0.130955 ,  1.056639
0.005998 ,  -0.131955 ,  1.052640
-0.005998 ,  -0.128956 ,  1.047642
0.013995 ,  -0.132955 ,  1.045643
0.006998 ,  -0.132955 ,  1.037646
0.009997 ,  -0.122958 ,  1.091627
0.009997 ,  -0.133954 ,  1.056639
0.007997 ,  -0.133954 ,  1.053640
0.008997 ,  -0.136953 ,  1.074633
0.013995 ,  -0.131955 ,  1.052640
0.008997 ,  -0.131955 ,  1.049641
0.001000 ,  -0.132955 ,  1.046642
0.001000 ,  -0.136953 ,  1.035646
0.002999 ,  -0.131955 ,  1.039645
0.003999 ,  -0.134954 ,  1.038645
0.001000 ,  -0.127956 ,  1.055639
0.004998 ,  -0.128956 ,  1.045643
0.006998 ,  -0.130955 ,  1.043643
0.002999 ,  -0.128956 ,  1.059638
0.007997 ,  -0.125957 ,  1.052640
0.003999 ,  -0.128956 ,  1.044643
0.030989 ,  -0.130955 ,  1.044643
0.009997 ,  -0.131955 ,  1.050641
0.004998 ,  -0.131955 ,  1.046642
0.010996 ,  -0.135954 ,  1.067635
0.014995 ,  -0.135954 ,  1.036646
0.010996 ,  -0.131955 ,  1.037646
0.002999 ,  -0.129956 ,  1.038645
0.007997 ,  -0.134954 ,  1.019652
0.005998 ,  -0.133954 ,  1.031647
0.003999 ,  -0.134954 ,  1.034646
0.009997 ,  -0.129956 ,  1.039645
0.007997 ,  -0.132955 ,  1.038645
0.003999 ,  -0.136953 ,  1.040645
-0.007997 ,  -0.139952 ,  1.019652
0.001000 ,  -0.134954 ,  1.029648
0.004998 ,  -0.132955 ,  1.034646
0.024991 ,  -0.116960 ,  1.035646
0.024991 ,  -0.127956 ,  1.022651
0.010996 ,  -0.129956 ,  1.034646
0.023992 ,  -0.127956 ,  1.070634
0.005998 ,  -0.132955 ,  1.042644
0.002999 ,  -0.133954 ,  1.046642
0.001000 ,  -0.131955 ,  1.038645
0.003999 ,  -0.133954 ,  1.040645
0.002999 ,  -0.132955 ,  1.041644
0.004998 ,  -0.130955 ,  1.043643
-0.015995 ,  -0.123958 ,  1.045643
-0.005998 ,  -0.127956 ,  1.041644
0.000000 ,  -0.127956 ,  1.044643
-0.001999 ,  -0.133954 ,  1.025650
0.010996 ,  -0.131955 ,  1.037646
0.007997 ,  -0.130955 ,  1.039645
0.001000 ,  -0.125957 ,  1.004657
0.009997 ,  -0.121958 ,  1.035646
0.005998 ,  -0.130955 ,  1.036646
0.027990 ,  -0.128956 ,  1.061637
0.005998 ,  -0.130955 ,  1.048642
0.002999 ,  -0.128956 ,  1.047642
0.002999 ,  -0.128956 ,  1.039645
-0.002999 ,  -0.132955 ,  1.025650
0.000000 ,  -0.134954 ,  1.033647
0.001999 ,  -0.132955 ,  1.038645
0.003999 ,  -0.134954 ,  1.058638
0.004998 ,  -0.135954 ,  1.049641
0.003999 ,  -0.135954 ,  1.043643
-0.008997 ,  -0.141952 ,  1.007656
0.000000 ,  -0.134954 ,  1.028649
0.001999 ,  -0.130955 ,  1.035646
0.028990 ,  -0.140952 ,  1.041644
0.012996 ,  -0.131955 ,  1.051641
0.008997 ,  -0.132955 ,  1.046642
0.008997 ,  -0.133954 ,  1.081631
0.010996 ,  -0.135954 ,  1.045643
0.009997 ,  -0.136953 ,  1.043643
0.006998 ,  -0.138953 ,  1.041644
-0.001000 ,  -0.134954 ,  1.038645
0.001999 ,  -0.131955 ,  1.044643
0.003999 ,  -0.134954 ,  1.042644
0.003999 ,  -0.132955 ,  1.037646
0.004998 ,  -0.131955 ,  1.044643
0.006998 ,  -0.131955 ,  1.045643
0.014995 ,  -0.130955 ,  1.074633
0.008997 ,  -0.137953 ,  1.055639
0.008997 ,  -0.136953 ,  1.045643
0.043985 ,  -0.139952 ,  1.061637
0.035988 ,  -0.136953 ,  1.055639
0.011996 ,  -0.131955 ,  1.050641
0.001000 ,  -0.134954 ,  1.066636
0.010996 ,  -0.134954 ,  1.067635
0.006998 ,  -0.134954 ,  1.050641
-0.002999 ,  -0.138953 ,  1.065636
0.005998 ,  -0.127956 ,  1.072633
0.004998 ,  -0.131955 ,  1.058638
0.003999 ,  -0.135954 ,  1.047642
0.024991 ,  -0.134954 ,  1.000658
0.013995 ,  -0.130955 ,  1.027649
0.010996 ,  -0.129956 ,  1.033647
0.001000 ,  -0.132955 ,  1.009655
-0.003999 ,  -0.129956 ,  1.028649
0.001999 ,  -0.131955 ,  1.042644
0.008997 ,  -0.130955 ,  1.086629
0.007997 ,  -0.132955 ,  1.036646
0.008997 ,  -0.134954 ,  1.040645
0.009997 ,  -0.126957 ,  1.075632
0.001000 ,  -0.132955 ,  1.060638
0.003999 ,  -0.133954 ,  1.053640
0.012996 ,  -0.127956 ,  1.056639
-0.001000 ,  -0.128956 ,  1.059638
0.002999 ,  -0.131955 ,  1.047642
0.003999 ,  -0.134954 ,  1.041644
0.006998 ,  -0.136953 ,  1.063637
0.003999 ,  -0.135954 ,  1.052640
0.002999 ,  -0.135954 ,  1.049641
-0.012996 ,  -0.136953 ,  1.051641
0.009997 ,  -0.133954 ,  1.047642
0.007997 ,  -0.130955 ,  1.048642
0.000000 ,  -0.115960 ,  1.066636
-0.001999 ,  -0.133954 ,  1.029648
0.004998 ,  -0.133954 ,  1.038645
0.005998 ,  -0.129956 ,  1.055639
0.005998 ,  -0.133954 ,  1.044643
0.006998 ,  -0.131955 ,  1.045643
0.013995 ,  -0.127956 ,  1.053640
0.007997 ,  -0.133954 ,  1.072633
0.009997 ,  -0.133954 ,  1.057639
0.008997 ,  -0.131955 ,  1.053640
0.002999 ,  -0.132955 ,  1.020651
0.005998 ,  -0.129956 ,  1.031647
0.005998 ,  -0.129956 ,  1.036646
-0.011996 ,  -0.131955 ,  1.014653
0.000000 ,  -0.132955 ,  1.028649
0.002999 ,  -0.130955 ,  1.033647
-0.025991 ,  -0.127956 ,  1.022651
-0.015995 ,  -0.128956 ,  1.030648
-0.001999 ,  -0.131955 ,  1.036646
-0.019993 ,  -0.134954 ,  1.016653
-0.004998 ,  -0.133954 ,  1.050641
-0.001000 ,  -0.131955 ,  1.047642
0.006998 ,  -0.141952 ,  1.037646
0.008997 ,  -0.138953 ,  1.050641
0.007997 ,  -0.134954 ,  1.048642
0.005998 ,  -0.132955 ,  1.051641
0.020993 ,  -0.128956 ,  1.046642
0.013995 ,  -0.130955 ,  1.044643
0.009997 ,  -0.131955 ,  1.040645
0.013995 ,  -0.137953 ,  1.064636
0.008997 ,  -0.137953 ,  1.056639
0.009997 ,  -0.134954 ,  1.048642
-0.001000 ,  -0.137953 ,  1.029648
0.004998 ,  -0.133954 ,  1.033647
0.003999 ,  -0.131955 ,  1.038645
0.013995 ,  -0.135954 ,  1.032647
0.018994 ,  -0.132955 ,  1.040645
0.005998 ,  -0.129956 ,  1.045643
0.004998 ,  -0.136953 ,  1.053640
0.003999 ,  -0.136953 ,  1.039645
0.001999 ,  -0.130955 ,  1.042644
-0.001000 ,  -0.125957 ,  1.038645
-0.003999 ,  -0.136953 ,  1.026649
0.001999 ,  -0.135954 ,  1.034646
0.003999 ,  -0.134954 ,  1.041644
0.010996 ,  -0.138953 ,  1.023650
0.007997 ,  -0.135954 ,  1.031647
0.006998 ,  -0.136953 ,  1.032647
0.020993 ,  -0.125957 ,  1.027649
0.001000 ,  -0.128956 ,  1.038645
0.004998 ,  -0.134954 ,  1.039645
0.026991 ,  -0.123958 ,  1.051641
0.017994 ,  -0.127956 ,  1.036646
0.008997 ,  -0.130955 ,  1.042644
0.011996 ,  -0.126957 ,  1.042644
0.016994 ,  -0.128956 ,  1.044643
0.010996 ,  -0.131955 ,  1.045643
0.017994 ,  -0.133954 ,  1.054640
0.002999 ,  -0.131955 ,  1.030648
0.003999 ,  -0.131955 ,  1.036646
0.000000 ,  -0.132955 ,  1.032647
0.001000 ,  -0.141952 ,  1.018652
0.001999 ,  -0.134954 ,  1.032647
0.002999 ,  -0.132955 ,  1.040645
0.001000 ,  -0.138953 ,  1.045643
-0.003999 ,  -0.135954 ,  1.045643
0.002999 ,  -0.133954 ,  1.044643
0.006998 ,  -0.132955 ,  1.096625
0.001000 ,  -0.136953 ,  1.058638
0.006998 ,  -0.131955 ,  1.047642
0.020993 ,  -0.122958 ,  1.057639
0.014995 ,  -0.126957 ,  1.040645
0.011996 ,  -0.128956 ,  1.045643
-0.001000 ,  -0.125957 ,  1.058638
-0.001999 ,  -0.126957 ,  1.034646
0.000000 ,  -0.130955 ,  1.038645
0.000000 ,  -0.131955 ,  1.042644
-0.003999 ,  -0.129956 ,  1.061637
0.001000 ,  -0.131955 ,  1.051641
0.002999 ,  -0.130955 ,  1.045643
0.002999 ,  -0.132955 ,  1.018652
0.010996 ,  -0.132955 ,  1.031647
0.007997 ,  -0.131955 ,  1.035646
-0.018994 ,  -0.134954 ,  1.021651
0.000000 ,  -0.129956 ,  1.027649
0.003999 ,  -0.132955 ,  1.032647
0.003999 ,  -0.123958 ,  1.028649
-0.005998 ,  -0.132955 ,  1.036646
-0.001000 ,  -0.130955 ,  1.038645
0.017994 ,  -0.127956 ,  1.030648
0.014995 ,  -0.127956 ,  1.045643
0.010996 ,  -0.130955 ,  1.041644
0.007997 ,  -0.129956 ,  1.042644
0.009997 ,  -0.137953 ,  1.065636
0.005998 ,  -0.136953 ,  1.051641
0.004998 ,  -0.132955 ,  1.053640
-0.020993 ,  -0.128956 ,  1.026649
-0.001999 ,  -0.127956 ,  1.033647
-0.001000 ,  -0.131955 ,  1.039645
-0.010996 ,  -0.128956 ,  1.034646
0.001999 ,  -0.127956 ,  1.043643
0.003999 ,  -0.127956 ,  1.041644
0.016994 ,  -0.136953 ,  1.073633
0.008997 ,  -0.136953 ,  1.039645
0.007997 ,  -0.133954 ,  1.039645
0.024991 ,  -0.131955 ,  1.041644
0.005998 ,  -0.133954 ,  1.045643
0.004998 ,  -0.133954 ,  1.042644
0.008997 ,  -0.131955 ,  1.042644
0.011996 ,  -0.131955 ,  1.068635
0.007997 ,  -0.131955 ,  1.054640
0.004998 ,  -0.131955 ,  1.053640
-0.001999 ,  -0.128956 ,  1.095626
0.000000 ,  -0.131955 ,  1.071634
0.001999 ,  -0.129956 ,  1.058638
-0.001000 ,  -0.141952 ,  1.062637
0.011996 ,  -0.133954 ,  1.051641
0.006998 ,  -0.132955 ,  1.044643
0.010996 ,  -0.127956 ,  1.106622
0.002999 ,  -0.127956 ,  1.059638
0.004998 ,  -0.130955 ,  1.049641
0.017994 ,  -0.131955 ,  1.092627
0.003999 ,  -0.136953 ,  1.067635
0.003999 ,  -0.137953 ,  1.050641
-0.005998 ,  -0.135954 ,  1.051641
0.003999 ,  -0.141952 ,  1.041644
0.005998 ,  -0.136953 ,  1.044643
0.004998 ,  -0.134954 ,  1.042644
0.014995 ,  -0.129956 ,  1.025650
0.007997 ,  -0.131955 ,  1.033647
0.004998 ,  -0.132955 ,  1.039645
0.019993 ,  -0.135954 ,  1.074633
0.021992 ,  -0.134954 ,  1.056639
0.009997 ,  -0.134954 ,  1.046642
0.001999 ,  -0.123958 ,  1.076632
0.006998 ,  -0.124957 ,  1.037646
0.006998 ,  -0.127956 ,  1.040645
0.004998 ,  -0.128956 ,  1.081631
0.004998 ,  -0.129956 ,  1.075632
0.006998 ,  -0.133954 ,  1.057639
0.001999 ,  -0.130955 ,  1.051641
0.005998 ,  -0.134954 ,  1.072633
0.006998 ,  -0.128956 ,  1.061637
0.007997 ,  -0.130955 ,  1.051641
0.011996 ,  -0.136953 ,  1.051641
0.009997 ,  -0.132955 ,  1.049641
0.007997 ,  -0.132955 ,  1.044643
0.000000 ,  -0.130955 ,  1.060638
0.007997 ,  -0.133954 ,  1.053640
0.003999 ,  -0.131955 ,  1.045643
0.011996 ,  -0.125957 ,  1.107622
0.011996 ,  -0.134954 ,  1.069635
0.007997 ,  -0.131955 ,  1.053640
0.009997 ,  -0.124957 ,  1.079631
0.006998 ,  -0.137953 ,  1.067635
0.005998 ,  -0.134954 ,  1.054640
0.007997 ,  -0.126957 ,  1.056639
0.021992 ,  -0.129956 ,  1.058638
0.011996 ,  -0.128956 ,  1.050641
0.006998 ,  -0.128956 ,  1.049641
0.000000 ,  -0.140952 ,  1.063637
0.001999 ,  -0.137953 ,  1.055639
0.003999 ,  -0.131955 ,  1.051641
0.023992 ,  -0.129956 ,  1.063637
0.017994 ,  -0.131955 ,  1.055639
0.008997 ,  -0.132955 ,  1.053640
0.011996 ,  -0.133954 ,  1.017652
0.001999 ,  -0.131955 ,  1.023650
0.004998 ,  -0.133954 ,  1.035646
0.012996 ,  -0.120959 ,  1.037646
0.010996 ,  -0.129956 ,  1.050641
0.005998 ,  -0.133954 ,  1.045643
0.009997 ,  -0.134954 ,  1.046642
0.015995 ,  -0.124957 ,  1.060638
0.008997 ,  -0.130955 ,  1.048642
0.007997 ,  -0.130955 ,  1.045643
0.003999 ,  -0.126957 ,  1.060638
0.002999 ,  -0.128956 ,  1.054640
0.002999 ,  -0.125957 ,  1.052640
0.002999 ,  -0.125957 ,  1.094626
0.005998 ,  -0.129956 ,  1.070634
0.005998 ,  -0.131955 ,  1.058638
0.003999 ,  -0.133954 ,  1.043643
0.017994 ,  -0.138953 ,  1.030648
0.003999 ,  -0.135954 ,  1.038645
0.019993 ,  -0.133954 ,  1.042644
0.003999 ,  -0.132955 ,  1.037646
0.004998 ,  -0.133954 ,  1.040645
0.003999 ,  -0.140952 ,  1.033647
0.012996 ,  -0.133954 ,  1.041644
0.009997 ,  -0.131955 ,  1.042644
0.011996 ,  -0.125957 ,  1.042644
0.013995 ,  -0.129956 ,  1.064636
0.009997 ,  -0.131955 ,  1.054640
0.008997 ,  -0.130955 ,  1.045643
0.008997 ,  -0.132955 ,  1.005656
0.009997 ,  -0.133954 ,  1.028649
0.006998 ,  -0.132955 ,  1.035646
0.018994 ,  -0.131955 ,  1.039645
0.007997 ,  -0.135954 ,  1.041644
0.004998 ,  -0.134954 ,  1.033647
0.017994 ,  -0.137953 ,  1.048642
0.014995 ,  -0.137953 ,  1.043643
0.005998 ,  -0.134954 ,  1.041644
0.001000 ,  -0.130955 ,  1.009655
0.002999 ,  -0.128956 ,  1.033647
0.003999 ,  -0.130955 ,  1.033647
-0.005998 ,  -0.135954 ,  1.041644
-0.001999 ,  -0.140952 ,  1.056639
0.000000 ,  -0.135954 ,  1.049641
0.002999 ,  -0.134954 ,  1.044643
-0.005998 ,  -0.132955 ,  1.070634
0.001000 ,  -0.134954 ,  1.058638
0.005998 ,  -0.134954 ,  1.049641
0.012996 ,  -0.122958 ,  1.069635
0.004998 ,  -0.129956 ,  1.057639
0.004998 ,  -0.128956 ,  1.051641
0.005998 ,  -0.135954 ,  1.017652
0.013995 ,  -0.135954 ,  1.041644
0.006998 ,  -0.132955 ,  1.044643
-0.006998 ,  -0.131955 ,  1.059638
0.005998 ,  -0.131955 ,  1.052640
0.005998 ,  -0.132955 ,  1.048642
0.007997 ,  -0.134954 ,  1.053640
0.008997 ,  -0.134954 ,  1.043643
0.008997 ,  -0.131955 ,  1.044643
0.007997 ,  -0.132955 ,  1.040645
0.007997 ,  -0.140952 ,  1.049641
0.005998 ,  -0.136953 ,  1.044643
0.005998 ,  -0.135954 ,  1.048642
0.006998 ,  -0.135954 ,  1.041644
0.015995 ,  -0.133954 ,  1.045643
0.004998 ,  -0.133954 ,  1.044643
0.009997 ,  -0.137953 ,  1.001658
0.004998 ,  -0.138953 ,  1.033647
0.007997 ,  -0.134954 ,  1.043643
0.000000 ,  -0.142951 ,  1.043643
0.000000 ,  -0.135954 ,  1.035646
-0.001000 ,  -0.134954 ,  1.036646
0.002999 ,  -0.128956 ,  1.042644
0.001000 ,  -0.135954 ,  1.024650
0.002999 ,  -0.134954 ,  1.033647
0.004998 ,  -0.133954 ,  1.039645
-0.001000 ,  -0.128956 ,  1.066636
0.002999 ,  -0.130955 ,  1.056639
0.005998 ,  -0.128956 ,  1.050641
-0.002999 ,  -0.132955 ,  1.008655
0.002999 ,  -0.124957 ,  1.029648
0.003999 ,  -0.125957 ,  1.037646
0.013995 ,  -0.117960 ,  1.078631
-0.001999 ,  -0.125957 ,  1.050641
0.003999 ,  -0.130955 ,  1.043643
0.021992 ,  -0.129956 ,  1.067635
0.012996 ,  -0.132955 ,  1.038645
0.007997 ,  -0.132955 ,  1.042644
0.014995 ,  -0.137953 ,  1.062637
0.003999 ,  -0.140952 ,  1.016653
0.002999 ,  -0.136953 ,  1.028649
0.004998 ,  -0.131955 ,  1.038645
-0.003999 ,  -0.135954 ,  1.012654
0.004998 ,  -0.137953 ,  1.029648
0.004998 ,  -0.136953 ,  1.038645
0.013995 ,  -0.134954 ,  1.038645
0.012996 ,  -0.133954 ,  1.040645
0.007997 ,  -0.134954 ,  1.044643
-0.005998 ,  -0.129956 ,  1.012654
0.001999 ,  -0.135954 ,  1.025650
0.004998 ,  -0.135954 ,  1.035646
-0.004998 ,  -0.134954 ,  1.082630
0.006998 ,  -0.134954 ,  1.081631
0.005998 ,  -0.132955 ,  1.064636
0.010996 ,  -0.134954 ,  1.053640
0.001999 ,  -0.130955 ,  1.041644
0.003999 ,  -0.134954 ,  1.044643
0.004998 ,  -0.133954 ,  1.046642
-0.006998 ,  -0.137953 ,  1.042644
0.000000 ,  -0.132955 ,  1.048642
0.002999 ,  -0.134954 ,  1.052640
-0.002999 ,  -0.135954 ,  1.044643
0.003999 ,  -0.132955 ,  1.044643
0.004998 ,  -0.133954 ,  1.046642
0.015995 ,  -0.118959 ,  1.057639
0.017994 ,  -0.129956 ,  1.043643
0.003999 ,  -0.132955 ,  1.041644
-0.003999 ,  -0.131955 ,  1.035646
0.001999 ,  -0.130955 ,  1.044643
0.001000 ,  -0.129956 ,  1.042644
0.001999 ,  -0.135954 ,  1.065636
0.015995 ,  -0.132955 ,  1.059638
0.009997 ,  -0.131955 ,  1.048642
0.005998 ,  -0.128956 ,  1.048642
0.015995 ,  -0.124957 ,  1.063637
0.009997 ,  -0.130955 ,  1.055639
0.008997 ,  -0.128956 ,  1.050641
0.021992 ,  -0.127956 ,  1.048642
0.013995 ,  -0.131955 ,  1.048642
0.011996 ,  -0.130955 ,  1.046642
0.012996 ,  -0.132955 ,  1.059638
0.022992 ,  -0.128956 ,  1.054640
0.007997 ,  -0.127956 ,  1.048642
0.002999 ,  -0.128956 ,  1.103623
0.001999 ,  -0.126957 ,  1.059638
0.003999 ,  -0.126957 ,  1.053640
0.014995 ,  -0.132955 ,  1.036646
0.008997 ,  -0.134954 ,  1.028649
0.008997 ,  -0.132955 ,  1.036646
0.003999 ,  -0.129956 ,  1.041644
0.013995 ,  -0.130955 ,  1.048642
0.008997 ,  -0.131955 ,  1.047642
0.007997 ,  -0.129956 ,  1.043643
0.010996 ,  -0.134954 ,  1.043643
0.006998 ,  -0.133954 ,  1.046642
0.006998 ,  -0.133954 ,  1.046642
0.020993 ,  -0.132955 ,  1.073633
0.007997 ,  -0.135954 ,  1.057639
0.003999 ,  -0.133954 ,  1.051641
0.021992 ,  -0.140952 ,  1.071634
0.010996 ,  -0.133954 ,  1.042644
0.007997 ,  -0.133954 ,  1.040645
-0.012996 ,  -0.131955 ,  1.038645
-0.002999 ,  -0.137953 ,  1.033647
0.002999 ,  -0.135954 ,  1.041644
0.006998 ,  -0.134954 ,  1.034646
0.007997 ,  -0.126957 ,  1.055639
0.004998 ,  -0.127956 ,  1.049641
0.003999 ,  -0.126957 ,  1.044643
0.004998 ,  -0.136953 ,  1.077632
0.004998 ,  -0.133954 ,  1.061637
0.003999 ,  -0.135954 ,  1.049641
-0.020993 ,  -0.138953 ,  1.030648
0.005998 ,  -0.136953 ,  1.039645
0.003999 ,  -0.134954 ,  1.041644
0.014995 ,  -0.124957 ,  1.024650
0.012996 ,  -0.133954 ,  1.030648
0.007997 ,  -0.134954 ,  1.038645
0.026991 ,  -0.133954 ,  1.029648
0.010996 ,  -0.128956 ,  1.036646
0.008997 ,  -0.130955 ,  1.038645
0.010996 ,  -0.128956 ,  1.052640
0.008997 ,  -0.130955 ,  1.043643
0.003999 ,  -0.131955 ,  1.040645
0.002999 ,  -0.130955 ,  1.040645
0.017994 ,  -0.127956 ,  1.051641
0.008997 ,  -0.135954 ,  1.046642
0.009997 ,  -0.133954 ,  1.042644
-0.005998 ,  -0.139952 ,  1.044643
-0.005998 ,  -0.137953 ,  1.044643
0.004998 ,  -0.135954 ,  1.045643
-0.005998 ,  -0.142951 ,  1.044643
0.008997 ,  -0.134954 ,  1.047642
0.006998 ,  -0.133954 ,  1.041644
0.013995 ,  -0.121958 ,  1.026649
0.015995 ,  -0.129956 ,  1.046642
0.010996 ,  -0.130955 ,  1.042644
-0.012996 ,  -0.131955 ,  1.061637
0.001000 ,  -0.137953 ,  1.050641
0.000000 ,  -0.138953 ,  1.046642
-0.001000 ,  -0.135954 ,  1.042644
-0.006998 ,  -0.134954 ,  1.048642
0.000000 ,  -0.131955 ,  1.047642
0.000000 ,  -0.132955 ,  1.045643
-0.002999 ,  -0.131955 ,  1.065636
-0.011996 ,  -0.129956 ,  1.052640
0.000000 ,  -0.130955 ,  1.047642
-0.021992 ,  -0.128956 ,  1.027649
0.000000 ,  -0.131955 ,  1.032647
0.003999 ,  -0.131955 ,  1.038645
0.025991 ,  -0.130955 ,  1.038645
0.001999 ,  -0.134954 ,  1.036646
0.001999 ,  -0.136953 ,  1.039645
0.002999 ,  -0.138953 ,  1.035646
0.009997 ,  -0.132955 ,  1.014653
0.008997 ,  -0.133954 ,  1.033647
0.010996 ,  -0.131955 ,  1.039645
0.010996 ,  -0.140952 ,  1.045643
0.007997 ,  -0.133954 ,  1.044643
0.004998 ,  -0.137953 ,  1.040645
0.001000 ,  -0.130955 ,  0.999658
-0.002999 ,  -0.132955 ,  1.024650
0.004998 ,  -0.134954 ,  1.034646
-0.007997 ,  -0.137953 ,  1.045643
0.001000 ,  -0.129956 ,  1.026649
0.002999 ,  -0.136953 ,  1.035646
0.026991 ,  -0.134954 ,  1.022651
0.015995 ,  -0.130955 ,  1.044643
0.009997 ,  -0.129956 ,  1.041644
0.011996 ,  -0.129956 ,  1.035646
-0.002999 ,  -0.131955 ,  1.040645
0.002999 ,  -0.134954 ,  1.040645
0.005998 ,  -0.130955 ,  1.043643
0.012996 ,  -0.137953 ,  1.038645
0.010996 ,  -0.136953 ,  1.040645
0.007997 ,  -0.135954 ,  1.044643
0.009997 ,  -0.134954 ,  1.076632
0.015995 ,  -0.132955 ,  1.058638
0.009997 ,  -0.131955 ,  1.053640
0.009997 ,  -0.135954 ,  1.006656
0.005998 ,  -0.131955 ,  1.038645
0.003999 ,  -0.131955 ,  1.042644
-0.001000 ,  -0.130955 ,  0.994660
0.011996 ,  -0.129956 ,  1.037646
0.010996 ,  -0.130955 ,  1.037646
0.013995 ,  -0.128956 ,  1.051641
0.011996 ,  -0.127956 ,  1.040645
0.010996 ,  -0.128956 ,  1.044643
0.007997 ,  -0.130955 ,  1.044643
0.014995 ,  -0.127956 ,  1.063637
0.009997 ,  -0.133954 ,  1.053640
0.009997 ,  -0.133954 ,  1.045643
0.008997 ,  -0.125957 ,  1.098625
0.008997 ,  -0.130955 ,  1.072633
0.009997 ,  -0.132955 ,  1.056639
